sample_name	bio_celltype
F2S4_160701_007_G01	L2/3 IT CTX-1
F2S4_160701_007_H01	L2/3 IT CTX-1
F2S4_160701_008_A01	L2/3 IT CTX-1
F2S4_160701_008_B01	L2/3 IT CTX-1
F2S4_160701_008_C01	L2/3 IT CTX-1
F2S4_160701_008_D01	L4/5 IT CTX
F2S4_160701_008_E01	L2/3 IT CTX-1
F2S4_160701_008_F01	L2/3 IT CTX-1
F2S4_160701_008_G01	L2/3 IT CTX-1
F2S4_160701_008_H01	L2/3 IT CTX-1
F2S4_160701_009_A01	L2/3 IT CTX-1
F2S4_160701_009_B01	L2/3 IT CTX-1
F2S4_160701_009_C01	L2/3 IT CTX-1
F2S4_160701_009_D01	L2/3 IT CTX-1
F2S4_160701_009_E01	L2/3 IT CTX-1
F2S4_160701_009_F01	L2/3 IT CTX-1
F2S4_160701_009_G01	L2/3 IT CTX-1
F2S4_160701_009_H01	L2/3 IT CTX-1
F2S4_160701_010_A01	L4/5 IT CTX
F2S4_160701_010_B01	L4/5 IT CTX
F2S4_160701_010_C01	L4/5 IT CTX
F2S4_160701_010_D01	L4/5 IT CTX
F2S4_160701_010_E01	L4/5 IT CTX
F2S4_160701_010_F01	L4/5 IT CTX
F2S4_160701_010_G01	L4/5 IT CTX
F2S4_160701_010_H01	L4/5 IT CTX
F2S4_160701_011_A01	L4/5 IT CTX
F2S4_160701_011_B01	L4/5 IT CTX
F2S4_160701_011_C01	L4/5 IT CTX
F2S4_160701_011_D01	L5 IT CTX
F2S4_160701_011_E01	L4/5 IT CTX
F2S4_160701_011_F01	L4/5 IT CTX
F2S4_160701_011_G01	L4/5 IT CTX
F2S4_160701_011_H01	L4/5 IT CTX
F2S4_160701_012_A01	L4/5 IT CTX
F2S4_160701_012_B01	L4/5 IT CTX
F2S4_160701_012_C01	L4/5 IT CTX
F2S4_160701_012_D01	L4/5 IT CTX
F2S4_160701_012_E01	L4/5 IT CTX
F2S4_160701_012_F01	L4/5 IT CTX
F2S4_160701_012_G01	L4/5 IT CTX
F2S4_160701_012_H01	L4/5 IT CTX
F2S4_160701_013_A01	L4/5 IT CTX
F2S4_160701_013_B01	L4/5 IT CTX
F2S4_160701_013_C01	L4/5 IT CTX
F2S4_160701_013_D01	L4/5 IT CTX
F2S4_160701_013_E01	L4/5 IT CTX
F2S4_160701_013_F01	L4/5 IT CTX
F2S4_160701_013_G01	L4/5 IT CTX
F2S4_160701_013_H01	L4/5 IT CTX
F2S4_160706_023_A01	L6 IT CTX
F2S4_160706_023_B01	L6 CT CTX
F2S4_160706_023_C01	L6 IT CTX
F2S4_160706_023_D01	L6 CT CTX
F2S4_160706_023_E01	L5 NP CTX
F2S4_160706_023_F01	L6 IT CTX
F2S4_160706_023_G01	L6 IT CTX
F2S4_160706_023_H01	L6 IT CTX
F2S4_160706_024_A01	L6 IT CTX
F2S4_160706_024_B01	L6 IT CTX
F2S4_160706_024_C01	L6 IT CTX
F2S4_160706_024_D01	L6 IT CTX
F2S4_160706_024_E01	L6 IT CTX
F2S4_160706_024_F01	L6 IT CTX
F2S4_160706_024_G01	L6 IT CTX
F2S4_160706_024_H01	L6 CT CTX
F2S4_160706_025_A01	L6 CT CTX
F2S4_160706_025_B01	L6 CT CTX
F2S4_160706_025_C01	L6 IT CTX
F2S4_160706_025_D01	L6 IT CTX
F2S4_160706_025_E01	L6 CT CTX
F2S4_160706_025_F01	L6 IT CTX
F2S4_160706_025_G01	L6 CT CTX
F2S4_160706_025_H01	L6 IT CTX
F2S4_160706_026_A01	L6 CT CTX
F2S4_160706_026_B01	L6 IT CTX
F2S4_160706_026_C01	L6 CT CTX
F2S4_160706_026_D01	L6 CT CTX
F2S4_160706_026_E01	L6 IT CTX
F2S4_160706_026_F01	L6 IT CTX
F2S4_160706_026_G01	L6 CT CTX
F2S4_160706_026_H01	L6 IT CTX
F2S4_160701_001_A01	L2/3 IT CTX-1
F2S4_160701_001_B01	L2/3 IT CTX-1
F2S4_160701_001_C01	L4/5 IT CTX
F2S4_160701_001_D01	L2/3 IT CTX-1
F2S4_160701_001_F01	L2/3 IT CTX-1
F2S4_160701_001_G01	L2/3 IT CTX-1
F2S4_160701_001_H01	L2/3 IT CTX-1
F2S4_160701_002_A01	L2/3 IT CTX-1
F2S4_160701_002_B01	L2/3 IT CTX-1
F2S4_160701_002_C01	L2/3 IT CTX-1
F2S4_160701_002_D01	L2/3 IT CTX-1
F2S4_160701_002_E01	L4/5 IT CTX
F2S4_160701_002_F01	L4/5 IT CTX
F2S4_160701_002_G01	L2/3 IT CTX-1
F2S4_160701_002_H01	L2/3 IT CTX-1
F2S4_160701_003_A01	L2/3 IT CTX-1
F2S4_160701_003_B01	L2/3 IT CTX-1
F2S4_160701_003_C01	L2/3 IT CTX-1
F2S4_160701_003_D01	L2/3 IT CTX-1
F2S4_160701_003_E01	L2/3 IT CTX-1
F2S4_160701_003_F01	L2/3 IT CTX-1
F2S4_160701_003_G01	L2/3 IT CTX-1
F2S4_160701_003_H01	L2/3 IT CTX-1
F2S4_160701_004_A01	L2/3 IT CTX-1
F2S4_160701_004_B01	L2/3 IT CTX-1
F2S4_160701_004_C01	L2/3 IT CTX-1
F2S4_160701_004_D01	L2/3 IT CTX-1
F2S4_160701_004_E01	L2/3 IT CTX-1
F2S4_160701_004_F01	L4/5 IT CTX
F2S4_160701_004_G01	L2/3 IT CTX-1
F2S4_160701_004_H01	L2/3 IT CTX-1
F2S4_160701_005_A01	L2/3 IT CTX-1
F2S4_160701_005_B01	L2/3 IT CTX-1
F2S4_160701_005_C01	L2/3 IT CTX-1
F2S4_160701_005_D01	L2/3 IT CTX-1
F2S4_160701_005_E01	L4/5 IT CTX
F2S4_160701_005_F01	L2/3 IT CTX-1
F2S4_160701_005_G01	L2/3 IT CTX-1
F2S4_160701_005_H01	L2/3 IT CTX-1
F2S4_160701_006_A01	L2/3 IT CTX-1
F2S4_160701_006_B01	L2/3 IT CTX-1
F2S4_160701_006_C01	L2/3 IT CTX-1
F2S4_160701_006_D01	L2/3 IT CTX-1
F2S4_160701_006_E01	L2/3 IT CTX-1
F2S4_160701_006_F01	L4/5 IT CTX
F2S4_160701_006_G01	L2/3 IT CTX-1
F2S4_160701_006_H01	L2/3 IT CTX-1
F2S4_160701_014_A01	L4/5 IT CTX
F2S4_160701_014_B01	L4/5 IT CTX
F2S4_160701_014_C01	L4/5 IT CTX
F2S4_160701_014_D01	L4/5 IT CTX
F2S4_160701_014_E01	L4/5 IT CTX
F2S4_160701_014_F01	L4/5 IT CTX
F2S4_160701_014_G01	L4/5 IT CTX
F2S4_160701_014_H01	L4/5 IT CTX
F2S4_160701_015_A01	L4/5 IT CTX
F2S4_160701_015_B01	L4/5 IT CTX
F2S4_160701_015_C01	L4/5 IT CTX
F2S4_160701_015_D01	L4/5 IT CTX
F2S4_160701_015_E01	L4/5 IT CTX
F2S4_160701_015_F01	L4/5 IT CTX
F2S4_160701_015_G01	L4/5 IT CTX
F2S4_160701_015_H01	L4/5 IT CTX
F2S4_160701_016_A01	L4/5 IT CTX
F2S4_160701_016_B01	L4/5 IT CTX
F2S4_160701_016_C01	L4/5 IT CTX
F2S4_160701_016_D01	L4/5 IT CTX
F2S4_160701_016_E01	L4/5 IT CTX
F2S4_160701_016_F01	L4/5 IT CTX
F2S4_160701_016_G01	L4/5 IT CTX
F2S4_160701_016_H01	L4/5 IT CTX
F2S4_160701_017_A01	L4/5 IT CTX
F2S4_160701_017_B01	L4/5 IT CTX
F2S4_160701_017_C01	L4/5 IT CTX
F2S4_160701_017_D01	L4/5 IT CTX
F2S4_160701_017_E01	L4/5 IT CTX
F2S4_160701_017_F01	L4/5 IT CTX
F2S4_160701_017_G01	L4/5 IT CTX
F2S4_160701_017_H01	L4/5 IT CTX
F2S4_160701_033_A01	L4/5 IT CTX
F2S4_160701_033_B01	L4/5 IT CTX
F2S4_160701_033_C01	L4/5 IT CTX
F2S4_160701_033_D01	L4/5 IT CTX
F2S4_160701_033_E01	L4/5 IT CTX
F2S4_160701_033_F01	L4/5 IT CTX
F2S4_160701_033_G01	L4/5 IT CTX
F2S4_160701_033_H01	L4/5 IT CTX
F2S4_160701_034_A01	L4/5 IT CTX
F2S4_160701_034_B01	L4/5 IT CTX
F2S4_160701_034_C01	L4/5 IT CTX
F2S4_160701_034_D01	L4/5 IT CTX
F2S4_160701_034_E01	L5 PT CTX
F2S4_160701_034_F01	L4/5 IT CTX
F2S4_160701_034_G01	L4/5 IT CTX
F2S4_160701_034_H01	L4/5 IT CTX
F2S4_160701_035_A01	L4/5 IT CTX
F2S4_160701_035_C01	L4/5 IT CTX
F2S4_160701_035_D01	L4/5 IT CTX
F2S4_160701_035_E01	L4/5 IT CTX
F2S4_160701_035_F01	L4/5 IT CTX
F2S4_160701_035_G01	L4/5 IT CTX
F2S4_160701_035_H01	L4/5 IT CTX
F2S4_160701_036_B01	L4/5 IT CTX
F2S4_160701_036_C01	L4/5 IT CTX
F2S4_160701_036_D01	L4/5 IT CTX
F2S4_160701_036_F01	L4/5 IT CTX
F2S4_160701_036_G01	L4/5 IT CTX
F2S4_160701_036_H01	L4/5 IT CTX
F2S4_160701_037_A01	L4/5 IT CTX
F2S4_160701_037_B01	L4/5 IT CTX
F2S4_160701_037_C01	L4/5 IT CTX
F2S4_160701_037_D01	L4/5 IT CTX
F2S4_160701_037_E01	L4/5 IT CTX
F2S4_160701_037_F01	L4/5 IT CTX
F2S4_160701_037_G01	L4/5 IT CTX
F2S4_160701_037_H01	L4/5 IT CTX
F2S4_160701_038_A01	L4/5 IT CTX
F2S4_160701_038_B01	L4/5 IT CTX
F2S4_160701_038_C01	L4/5 IT CTX
F2S4_160701_038_D01	L4/5 IT CTX
F2S4_160701_038_E01	L4/5 IT CTX
F2S4_160701_038_F01	L4/5 IT CTX
F2S4_160701_038_G01	L4/5 IT CTX
F2S4_160701_038_H01	L4/5 IT CTX
F2S4_160701_039_A01	L4/5 IT CTX
F2S4_160701_039_B01	L4/5 IT CTX
F2S4_160701_039_C01	L4/5 IT CTX
F2S4_160701_039_D01	L4/5 IT CTX
F2S4_160701_039_E01	L4/5 IT CTX
F2S4_160701_039_F01	L4/5 IT CTX
F2S4_160701_039_G01	L4/5 IT CTX
F2S4_160701_039_H01	L4/5 IT CTX
F2S4_160701_040_A01	L2/3 IT CTX-1
F2S4_160701_040_B01	L2/3 IT CTX-1
F2S4_160701_040_C01	L2/3 IT CTX-1
F2S4_160701_040_D01	L2/3 IT CTX-1
F2S4_160701_040_E01	L2/3 IT CTX-1
F2S4_160701_040_F01	L2/3 IT CTX-1
F2S4_160701_040_G01	L2/3 IT CTX-1
F2S4_160701_040_H01	L2/3 IT CTX-1
F2S4_160701_041_A01	L2/3 IT CTX-1
F2S4_160701_041_B01	L2/3 IT CTX-1
F2S4_160701_041_C01	L2/3 IT CTX-1
F2S4_160701_041_D01	L2/3 IT CTX-1
F2S4_160701_041_E01	L2/3 IT CTX-1
F2S4_160701_041_F01	L2/3 IT CTX-1
F2S4_160701_041_G01	L2/3 IT CTX-1
F2S4_160701_041_H01	L2/3 IT CTX-1
F2S4_160701_042_A01	L2/3 IT CTX-1
F2S4_160701_042_B01	L2/3 IT CTX-1
F2S4_160701_042_C01	L2/3 IT CTX-1
F2S4_160701_042_D01	L2/3 IT CTX-1
F2S4_160701_042_E01	L2/3 IT CTX-1
F2S4_160701_042_F01	L2/3 IT CTX-1
F2S4_160701_042_G01	L2/3 IT CTX-1
F2S4_160701_042_H01	L2/3 IT CTX-1
F2S4_160701_043_A01	L2/3 IT CTX-1
F2S4_160701_043_B01	L2/3 IT CTX-1
F2S4_160701_043_C01	L2/3 IT CTX-1
F2S4_160701_043_D01	L2/3 IT CTX-1
F2S4_160701_043_E01	L2/3 IT CTX-1
F2S4_160701_043_F01	L2/3 IT CTX-1
F2S4_160701_043_G01	L2/3 IT CTX-1
F2S4_160701_043_H01	L2/3 IT CTX-1
F2S4_160701_044_B01	L2/3 IT CTX-1
F2S4_160701_044_C01	L2/3 IT CTX-1
F2S4_160701_044_D01	L2/3 IT CTX-1
F2S4_160701_044_E01	L2/3 IT CTX-1
F2S4_160701_044_F01	L2/3 IT CTX-1
F2S4_160701_044_G01	L2/3 IT CTX-1
F2S4_160701_044_H01	L2/3 IT CTX-1
F2S4_160713_001_A01	L4/5 IT CTX
F2S4_160713_001_B01	L4/5 IT CTX
F2S4_160713_001_C01	L4/5 IT CTX
F2S4_160713_001_D01	L4/5 IT CTX
F2S4_160713_001_E01	L4/5 IT CTX
F2S4_160713_001_F01	L4/5 IT CTX
F2S4_160713_001_G01	L4/5 IT CTX
F2S4_160713_001_H01	L4/5 IT CTX
F2S4_160713_002_A01	L4/5 IT CTX
F2S4_160713_002_B01	L4/5 IT CTX
F2S4_160713_002_C01	L4/5 IT CTX
F2S4_160713_002_D01	L4/5 IT CTX
F2S4_160713_002_E01	L4/5 IT CTX
F2S4_160713_002_F01	L4/5 IT CTX
F2S4_160713_002_G01	L4/5 IT CTX
F2S4_160713_002_H01	L4/5 IT CTX
F2S4_160713_003_A01	L4/5 IT CTX
F2S4_160713_003_B01	L4/5 IT CTX
F2S4_160713_003_C01	L4/5 IT CTX
F2S4_160713_003_D01	L4/5 IT CTX
F2S4_160713_003_E01	L4/5 IT CTX
F2S4_160713_003_F01	L4/5 IT CTX
F2S4_160713_003_G01	L4/5 IT CTX
F2S4_160713_003_H01	L4/5 IT CTX
F2S4_160713_004_A01	L4/5 IT CTX
F2S4_160713_004_C01	L4/5 IT CTX
F2S4_160713_004_D01	L4/5 IT CTX
F2S4_160713_004_E01	L4/5 IT CTX
F2S4_160713_004_F01	L4/5 IT CTX
F2S4_160713_004_G01	L4/5 IT CTX
F2S4_160713_004_H01	L4/5 IT CTX
F2S4_160714_001_A01	L6b CTX
F2S4_160714_001_B01	L6b CTX
F2S4_160714_001_C01	L6b CTX
F2S4_160714_001_D01	L6b CTX
F2S4_160714_001_E01	L6b CTX
F2S4_160714_001_G01	L6b CTX
F2S4_160714_002_A01	L6b CTX
F2S4_160714_002_B01	L6b CTX
F2S4_160714_002_C01	L6b CTX
F2S4_160714_002_D01	L6b CTX
F2S4_160714_002_E01	L6b CTX
F2S4_160714_002_F01	Vip
F2S4_160714_002_G01	Vip
F2S4_160714_002_H01	Vip
F2S4_160714_003_B01	Vip
F2S4_160714_003_D01	Vip
F2S4_160714_003_E01	Vip
F2S4_160715_004_D01	L6b CTX
F2S4_160715_005_A01	L6b CTX
F2S4_160715_005_B01	L6b CTX
F2S4_160715_005_E01	L6b CTX
F2S4_160127_016_A01	Sst
F2S4_160127_016_B01	L5 PT CTX
F2S4_160127_016_C01	L5 PT CTX
F2S4_160127_016_D01	L5 PT CTX
F2S4_160127_016_E01	L5 IT CTX
F2S4_160127_016_G01	L5 NP CTX
F2S4_160127_016_H01	Vip
F2S4_160127_017_A01	L5 NP CTX
F2S4_160127_017_B01	L4/5 IT CTX
F2S4_160127_017_C01	Sst
F2S4_160127_017_D01	Sst
F2S4_160127_017_E01	Vip
F2S4_160127_017_F01	L5 NP CTX
F2S4_160127_017_G01	Lamp5
F2S4_160127_017_H01	L5 IT CTX
F2S4_160127_018_A01	L5 PT CTX
F2S4_160127_018_B01	L5 IT CTX
F2S4_160127_018_C01	L5 PT CTX
F2S4_160127_018_D01	Vip
F2S4_160127_018_F01	L5 PT CTX
F2S4_160127_018_G01	L6 IT CTX
F2S4_160127_018_H01	Sst
F2S4_160128_015_B01	L6 IT CTX
F2S4_160128_015_C01	L6 IT CTX
F2S4_160128_015_D01	L6 IT CTX
F2S4_160128_015_E01	L5 NP CTX
F2S4_160128_015_F01	L5 NP CTX
F2S4_160128_015_G01	L6 IT CTX
F2S4_160128_015_H01	L5 NP CTX
F2S4_160128_016_A01	L6 IT CTX
F2S4_160128_016_B01	L5 IT CTX
F2S4_160128_016_C01	L5 NP CTX
F2S4_160128_016_D01	L6 IT CTX
F2S4_160128_016_E01	L6 IT CTX
F2S4_160128_016_F01	Sst
F2S4_160128_016_G01	L5 NP CTX
F2S4_160128_016_H01	L6 IT CTX
F2S4_160329_011_A01	Sst
F2S4_160329_011_B01	L6 IT CTX
F2S4_160329_011_C01	Vip
F2S4_160329_011_D01	L5 NP CTX
F2S4_160329_011_E01	L5 NP CTX
F2S4_160329_011_F01	L6 IT CTX
F2S4_160329_011_G01	L5 NP CTX
F2S4_160329_011_H01	L5 PT CTX
F2S4_160329_012_A01	L5 NP CTX
F2S4_160329_012_B01	L4/5 IT CTX
F2S4_160329_012_C01	L5 NP CTX
F2S4_160329_012_D01	L5 NP CTX
F2S4_160329_012_E01	L5 IT CTX
F2S4_160329_012_G01	L6 IT CTX
F2S4_160329_012_H01	L5 IT CTX
F2S4_160413_021_A01	Sst
F2S4_160413_021_B01	Sst
F2S4_160413_021_D01	Vip
F2S4_160413_021_E01	Vip
F2S4_160413_021_G01	Sst
F2S4_160413_021_H01	Sst
F2S4_160715_008_C01	L6b CTX
F2S4_160715_009_B01	L6b CTX
F2S4_160715_009_D01	Vip
F2S4_160715_009_E01	Vip
F2S4_160715_009_H01	Vip
F2S4_160715_010_A01	Vip
F2S4_160715_010_B01	Vip
F2S4_160715_010_C01	Vip
F2S4_160715_010_D01	Vip
F2S4_160715_010_F01	Vip
F2S4_160715_010_G01	Vip
F2S4_160701_045_A01	L2/3 IT CTX-1
F2S4_160701_045_B01	L2/3 IT CTX-1
F2S4_160701_045_C01	L2/3 IT CTX-1
F2S4_160701_045_D01	L2/3 IT CTX-1
F2S4_160701_045_E01	L2/3 IT CTX-1
F2S4_160701_045_F01	L2/3 IT CTX-1
F2S4_160701_045_G01	L4/5 IT CTX
F2S4_160701_045_H01	L2/3 IT CTX-1
F2S4_160701_046_A01	L2/3 IT CTX-1
F2S4_160701_046_B01	L2/3 IT CTX-1
F2S4_160701_046_C01	L2/3 IT CTX-1
F2S4_160701_046_D01	L2/3 IT CTX-1
F2S4_160701_046_E01	L2/3 IT CTX-1
F2S4_160701_046_F01	L2/3 IT CTX-1
F2S4_160701_046_G01	L2/3 IT CTX-1
F2S4_160701_046_H01	L2/3 IT CTX-1
F2S4_160713_005_A01	L4/5 IT CTX
F2S4_160713_005_B01	L4/5 IT CTX
F2S4_160713_005_C01	L4/5 IT CTX
F2S4_160713_005_D01	L4/5 IT CTX
F2S4_160713_005_E01	L4/5 IT CTX
F2S4_160713_005_F01	L4/5 IT CTX
F2S4_160713_005_G01	L4/5 IT CTX
F2S4_160713_005_H01	L4/5 IT CTX
F2S4_160713_006_A01	L4/5 IT CTX
F2S4_160713_006_B01	L4/5 IT CTX
F2S4_160713_006_C01	L4/5 IT CTX
F2S4_160713_006_D01	L4/5 IT CTX
F2S4_160713_006_E01	L4/5 IT CTX
F2S4_160713_006_F01	L4/5 IT CTX
F2S4_160713_006_G01	L4/5 IT CTX
F2S4_160713_006_H01	L4/5 IT CTX
F2S4_160713_007_B01	L6b CTX
F2S4_160713_007_C01	L6b CTX
F2S4_160713_007_D01	L6b CTX
F2S4_160713_007_E01	L6b CTX
F2S4_160713_007_F01	L6b CTX
F2S4_160713_007_H01	L4/5 IT CTX
F2S4_160713_008_A01	L6b CTX
F2S4_160713_008_C01	L6b CTX
F2S4_160713_008_D01	L6b CTX
F2S4_160715_001_B01	L6b CTX
F2S4_160715_001_C01	L6b CTX
F2S4_160715_002_A01	L6b CTX
F2S4_160715_002_F01	L6b CTX
F2S4_160715_003_B01	L6b CTX
F2S4_160715_003_E01	L6b CTX
F2S4_160715_003_F01	L6b CTX
F2S4_160715_003_G01	L6b CTX
F2S4_160715_003_H01	L6b CTX
F2S4_160715_006_A01	L6b CTX
F2S4_160715_006_D01	L6b CTX
F2S4_160715_006_E01	L6b CTX
F2S4_160715_006_F01	L6b CTX
F2S4_160715_006_H01	L6b CTX
F2S4_160715_007_B01	L6b CTX
F2S4_160715_007_D01	L6b CTX
F2S4_160715_007_G01	L6b CTX
F2S4_160329_013_A01	L5 NP CTX
F2S4_160329_013_B01	L5 IT CTX
F2S4_160329_013_C01	L5 IT CTX
F2S4_160329_013_D01	Vip
F2S4_160329_013_E01	L5 NP CTX
F2S4_160329_013_F01	L5 NP CTX
F2S4_160329_013_G01	L5 NP CTX
F2S4_160329_013_H01	Sst
F2S4_160329_014_A01	L5 NP CTX
F2S4_160329_014_B01	L5 NP CTX
F2S4_160329_014_D01	L5 IT CTX
F2S4_160329_014_E01	L5 NP CTX
F2S4_160329_014_F01	L5 NP CTX
F2S4_160329_014_G01	Vip
F2S4_160329_014_H01	L5 NP CTX
F2S4_160329_015_A01	L6 IT CTX
F2S4_160329_015_B01	L4/5 IT CTX
F2S4_160329_015_C01	L5 NP CTX
F2S4_160329_015_D01	Vip
F2S4_160329_015_E01	L5 NP CTX
F2S4_160329_015_F01	L5 NP CTX
F2S4_160329_026_B01	L5 IT CTX
F2S4_160329_026_C01	L5 NP CTX
F2S4_160329_026_D01	L5 NP CTX
F2S4_160329_026_E01	L5 NP CTX
F2S4_160329_026_F01	Vip
F2S4_160329_026_G01	L5 IT CTX
F2S4_160329_026_H01	L6 IT CTX
F2S4_160329_027_A01	L5 IT CTX
F2S4_160329_027_B01	L5 IT CTX
F2S4_160329_027_C01	L6 IT CTX
F2S4_160329_027_D01	L5 IT CTX
F2S4_160329_027_E01	L6 IT CTX
F2S4_160329_027_F01	L5 IT CTX
F2S4_160329_027_G01	L6 IT CTX
F2S4_160329_027_H01	L5 IT CTX
F2S4_160329_028_A01	Sst
F2S4_160329_028_B01	L5 NP CTX
F2S4_160329_028_C01	L5 IT CTX
F2S4_160329_028_D01	Vip
F2S4_160329_028_E01	L6 IT CTX
F2S4_160329_028_F01	Vip
F2S4_160329_028_G01	L5 IT CTX
F2S4_160329_028_H01	L5 IT CTX
F2S4_160329_030_B01	L6 IT CTX
F2S4_160329_030_C01	Vip
F2S4_160329_030_D01	L6 IT CTX
F2S4_160329_030_E01	L6 IT CTX
F2S4_160329_030_F01	L5 NP CTX
F2S4_160329_030_G01	L5 IT CTX
F2S4_160329_030_H01	L5 PT CTX
F2S4_160718_004_B01	L6b CTX
F2S4_160718_004_C01	L6b CTX
F2S4_160718_004_D01	L6b CTX
F2S4_160718_004_E01	L6b CTX
F2S4_160718_004_F01	L6b CTX
F2S4_160718_004_G01	L6b CTX
F2S4_160718_004_H01	L6b CTX
F2S4_160718_005_A01	L6b CTX
F2S4_160718_005_B01	L6b CTX
F2S4_160718_005_C01	L6b CTX
F2S4_160718_005_E01	L6b CTX
F2S4_160718_005_F01	L6b CTX
F2S4_160718_005_G01	L6b CTX
F2S4_160718_005_H01	L6b CTX
F2S4_160718_006_A01	L6b CTX
F2S4_160718_006_D01	L6b CTX
F2S4_160718_006_E01	L6b CTX
F2S4_160718_006_F01	L6b CTX
F2S4_160718_006_G01	L6b CTX
F2S4_160719_001_C01	L4/5 IT CTX
F2S4_160719_001_D01	L4/5 IT CTX
F2S4_160719_001_E01	L4/5 IT CTX
F2S4_160719_001_F01	L4/5 IT CTX
F2S4_160719_001_G01	L4/5 IT CTX
F2S4_160719_001_H01	L4/5 IT CTX
F2S4_160719_002_A01	L4/5 IT CTX
F2S4_160719_002_B01	L4/5 IT CTX
F2S4_160719_002_C01	L4/5 IT CTX
F2S4_160719_002_D01	L4/5 IT CTX
F2S4_160719_002_E01	L4/5 IT CTX
F2S4_160719_002_F01	L4/5 IT CTX
F2S4_160719_002_G01	L4/5 IT CTX
F2S4_160719_002_H01	L4/5 IT CTX
F2S4_160719_003_A01	L4/5 IT CTX
F2S4_160719_003_B01	L4/5 IT CTX
F2S4_160719_003_C01	L4/5 IT CTX
F2S4_160719_003_D01	L4/5 IT CTX
F2S4_160719_003_E01	L4/5 IT CTX
F2S4_160719_003_F01	L4/5 IT CTX
F2S4_160719_003_G01	L4/5 IT CTX
F2S4_160719_003_H01	L4/5 IT CTX
F2S4_160719_004_A01	L4/5 IT CTX
F2S4_160719_004_B01	L4/5 IT CTX
F2S4_160719_004_C01	L4/5 IT CTX
F2S4_160719_004_D01	L4/5 IT CTX
F2S4_160719_004_E01	L4/5 IT CTX
F2S4_160719_004_F01	L4/5 IT CTX
F2S4_160719_004_G01	L4/5 IT CTX
F2S4_160719_004_H01	L4/5 IT CTX
F2S4_160719_010_A01	L4/5 IT CTX
F2S4_160719_010_B01	L4/5 IT CTX
F2S4_160719_010_C01	L4/5 IT CTX
F2S4_160719_010_D01	L4/5 IT CTX
F2S4_160719_010_E01	L4/5 IT CTX
F2S4_160719_010_F01	L4/5 IT CTX
F2S4_160719_010_G01	L4/5 IT CTX
F2S4_160719_010_H01	L4/5 IT CTX
F2S4_160719_011_A01	L4/5 IT CTX
F2S4_160719_011_B01	L4/5 IT CTX
F2S4_160719_011_C01	L4/5 IT CTX
F2S4_160719_011_D01	L4/5 IT CTX
F2S4_160719_011_E01	L4/5 IT CTX
F2S4_160719_011_F01	L4/5 IT CTX
F2S4_160719_011_G01	L4/5 IT CTX
F2S4_160719_011_H01	L4/5 IT CTX
F2S4_160719_012_A01	L4/5 IT CTX
F2S4_160719_012_B01	L4/5 IT CTX
F2S4_160719_012_C01	L4/5 IT CTX
F2S4_160719_012_D01	L4/5 IT CTX
F2S4_160719_012_E01	L4/5 IT CTX
F2S4_160719_012_F01	L4/5 IT CTX
F2S4_160719_012_G01	L4/5 IT CTX
F2S4_160719_012_H01	L4/5 IT CTX
F2S4_160719_013_A01	L4/5 IT CTX
F2S4_160719_013_B01	L4/5 IT CTX
F2S4_160719_013_C01	L4/5 IT CTX
F2S4_160719_013_D01	L4/5 IT CTX
F2S4_160719_013_E01	L4/5 IT CTX
F2S4_160719_013_F01	L4/5 IT CTX
F2S4_160719_013_G01	L4/5 IT CTX
F2S4_160719_013_H01	L4/5 IT CTX
F2S4_160718_007_B01	L6b CTX
F2S4_160718_007_D01	L6b CTX
F2S4_160718_007_E01	L6b CTX
F2S4_160718_007_F01	L6b CTX
F2S4_160718_007_H01	L6b CTX
F2S4_160718_008_A01	L6b CTX
F2S4_160718_008_B01	L6b CTX
F2S4_160718_008_D01	L6b CTX
F2S4_160718_008_E01	L6b CTX
F2S4_160718_008_F01	L6b CTX
F2S4_160718_008_G01	L6b CTX
F2S4_160719_005_A01	L4/5 IT CTX
F2S4_160719_005_B01	L4/5 IT CTX
F2S4_160719_005_C01	L4/5 IT CTX
F2S4_160719_005_D01	L4/5 IT CTX
F2S4_160719_005_E01	L4/5 IT CTX
F2S4_160719_005_F01	L4/5 IT CTX
F2S4_160719_005_G01	L4/5 IT CTX
F2S4_160719_005_H01	L4/5 IT CTX
F2S4_160719_006_E01	L4/5 IT CTX
F2S4_160719_006_F01	L4/5 IT CTX
F2S4_160719_006_G01	L4/5 IT CTX
F2S4_160719_006_H01	L4/5 IT CTX
F2S4_160719_007_A01	L4/5 IT CTX
F2S4_160719_007_B01	L4/5 IT CTX
F2S4_160719_007_C01	L4/5 IT CTX
F2S4_160719_007_E01	L4/5 IT CTX
F2S4_160719_007_F01	L4/5 IT CTX
F2S4_160719_007_G01	L4/5 IT CTX
F2S4_160719_007_H01	L4/5 IT CTX
F2S4_160719_008_A01	L4/5 IT CTX
F2S4_160719_008_B01	L4/5 IT CTX
F2S4_160719_008_C01	L4/5 IT CTX
F2S4_160719_008_D01	L4/5 IT CTX
F2S4_160719_008_E01	L4/5 IT CTX
F2S4_160719_008_F01	L4/5 IT CTX
F2S4_160719_008_G01	L4/5 IT CTX
F2S4_160719_008_H01	L4/5 IT CTX
F2S4_160719_009_A01	L4/5 IT CTX
F2S4_160719_009_B01	L4/5 IT CTX
F2S4_160719_009_C01	L4/5 IT CTX
F2S4_160719_009_D01	L4/5 IT CTX
