sample_name	bio_celltype
F2S4_170504_011_C01	L2/3 IT CTX-1
F2S4_170504_011_D01	L4/5 IT CTX
F2S4_170504_011_E01	L2/3 IT CTX-1
F2S4_170504_011_F01	L4/5 IT CTX
F2S4_170504_011_G01	L2/3 IT CTX-1
F2S4_170504_011_H01	L4/5 IT CTX
F2S4_170504_012_A01	L2/3 IT CTX-1
F2S4_170504_012_B01	L2/3 IT CTX-1
F2S4_170504_012_C01	L2/3 IT CTX-1
F2S4_170504_012_D01	L2/3 IT CTX-1
F2S4_170504_012_E01	L4/5 IT CTX
F2S4_170504_012_F01	L4/5 IT CTX
F2S4_170504_012_G01	L2/3 IT CTX-1
F2S4_170504_012_H01	L4/5 IT CTX
F2S4_170504_013_A01	L4/5 IT CTX
F2S4_170504_013_B01	L2/3 IT CTX-1
F2S4_170504_013_C01	L2/3 IT CTX-1
F2S4_170504_013_D01	L4/5 IT CTX
F2S4_170504_013_E01	L2/3 IT CTX-1
F2S4_170504_013_F01	L2/3 IT CTX-1
F2S4_170504_013_G01	L2/3 IT CTX-1
F2S4_170504_013_H01	L2/3 IT CTX-1
F2S4_170328_014_A01	L2/3 IT CTX-1
F2S4_170328_014_B01	L2/3 IT CTX-1
F2S4_170328_014_C01	L2/3 IT CTX-1
F2S4_170328_014_D01	L4/5 IT CTX
F2S4_170328_014_E01	L2/3 IT CTX-1
F2S4_170328_014_F01	L4/5 IT CTX
F2S4_170328_014_G01	L2/3 IT CTX-1
F2S4_170328_014_H01	L4/5 IT CTX
F2S4_170328_015_A01	L2/3 IT CTX-1
F2S4_170328_015_B01	L4/5 IT CTX
F2S4_170328_015_C01	L4/5 IT CTX
F2S4_170328_015_D01	L4/5 IT CTX
F2S4_170328_015_E01	L2/3 IT CTX-1
F2S4_170328_015_F01	L4/5 IT CTX
F2S4_170328_015_G01	L2/3 IT CTX-1
F2S4_170328_015_H01	L2/3 IT CTX-1
F2S4_170328_016_A01	L4/5 IT CTX
F2S4_170328_016_B01	L4/5 IT CTX
F2S4_170328_016_C01	L4/5 IT CTX
F2S4_170328_016_D01	L4/5 IT CTX
F2S4_170328_016_E01	L4/5 IT CTX
F2S4_170328_016_G01	L2/3 IT CTX-1
F2S4_170328_016_H01	L4/5 IT CTX
F2S4_170504_032_A01	L2/3 IT CTX-1
F2S4_170504_032_B01	L4/5 IT CTX
F2S4_170504_032_C01	L2/3 IT CTX-1
F2S4_170504_032_D01	L2/3 IT CTX-1
F2S4_170504_032_E01	L2/3 IT CTX-1
F2S4_170504_032_F01	L4/5 IT CTX
F2S4_170504_032_G01	L4/5 IT CTX
F2S4_170504_032_H01	L4/5 IT CTX
F2S4_170504_033_A01	L2/3 IT CTX-1
F2S4_170504_033_B01	L4/5 IT CTX
F2S4_170504_033_C01	L4/5 IT CTX
F2S4_170504_033_D01	L4/5 IT CTX
F2S4_170504_033_E01	L4/5 IT CTX
F2S4_170328_017_A01	L2/3 IT CTX-1
F2S4_170328_017_B01	L4/5 IT CTX
F2S4_170328_017_C01	L4/5 IT CTX
F2S4_170328_017_D01	L4/5 IT CTX
F2S4_170328_017_E01	L4/5 IT CTX
F2S4_170328_017_F01	L2/3 IT CTX-1
F2S4_170328_017_G01	L4/5 IT CTX
F2S4_170328_017_H01	L4/5 IT CTX
F2S4_170328_018_A01	L4/5 IT CTX
F2S4_170328_018_B01	L4/5 IT CTX
F2S4_170328_018_C01	L2/3 IT CTX-1
F2S4_170328_018_D01	L4/5 IT CTX
F2S4_170328_018_E01	L2/3 IT CTX-1
F2S4_170328_018_F01	L4/5 IT CTX
F2S4_170328_018_G01	L4/5 IT CTX
F2S4_170328_018_H01	L4/5 IT CTX
F2S4_170509_046_A01	L6 CT CTX
F2S4_170509_046_B01	L6 CT CTX
F2S4_170509_046_C01	L6 CT CTX
F2S4_170509_046_D01	L6 CT CTX
F2S4_170509_046_E01	L6 CT CTX
F2S4_170509_046_F01	L6 CT CTX
F2S4_170509_046_G01	L6 CT CTX
F2S4_170509_046_H01	L6 CT CTX
F2S4_170328_034_A01	L2/3 IT CTX-1
F2S4_170328_034_B01	L4/5 IT CTX
F2S4_170328_034_C01	L2/3 IT CTX-1
F2S4_170328_034_D01	L2/3 IT CTX-1
F2S4_170328_034_E01	L4/5 IT CTX
F2S4_170328_034_F01	L4/5 IT CTX
F2S4_170328_034_G01	L4/5 IT CTX
F2S4_170328_034_H01	L2/3 IT CTX-1
F2S4_170328_035_A01	L4/5 IT CTX
F2S4_170328_035_B01	L4/5 IT CTX
F2S4_170328_035_C01	L4/5 IT CTX
F2S4_170328_035_D01	L4/5 IT CTX
F2S4_170328_035_E01	L4/5 IT CTX
F2S4_170328_035_F01	L4/5 IT CTX
F2S4_170328_035_G01	L4/5 IT CTX
F2S4_170328_035_H01	L4/5 IT CTX
F2S4_170328_036_A01	L4/5 IT CTX
F2S4_170328_036_B01	L4/5 IT CTX
F2S4_170328_036_C01	L4/5 IT CTX
F2S4_170328_036_D01	L4/5 IT CTX
F2S4_170328_036_E01	L4/5 IT CTX
F2S4_170328_036_F01	L4/5 IT CTX
F2S4_170328_036_G01	L4/5 IT CTX
F2S4_170328_036_H01	L4/5 IT CTX
F2S4_170505_010_A01	L6 IT CTX
F2S4_170505_010_B01	L5 NP CTX
F2S4_170505_010_C01	L5 IT CTX
F2S4_170505_010_D01	L5 IT CTX
F2S4_170505_010_E01	L4/5 IT CTX
F2S4_170505_010_F01	L5 NP CTX
F2S4_170505_010_G01	L5 NP CTX
F2S4_170505_010_H01	L5 IT CTX
F2S4_170505_011_A01	L5 IT CTX
F2S4_170505_011_B01	L5 NP CTX
F2S4_170505_011_C01	L6 IT CTX
F2S4_170505_011_D01	L6 IT CTX
F2S4_170505_011_E01	L5 IT CTX
F2S4_170505_011_F01	L5 NP CTX
F2S4_170505_011_G01	L5 IT CTX
F2S4_170505_011_H01	L6 IT CTX
F2S4_170505_012_A01	L4/5 IT CTX
F2S4_170505_012_B01	L5 NP CTX
F2S4_170505_012_C01	L5 NP CTX
F2S4_170505_012_D01	L6 IT CTX
F2S4_170505_012_E01	L5 NP CTX
F2S4_170505_012_F01	L5 NP CTX
F2S4_170505_012_G01	L5 NP CTX
F2S4_170505_012_H01	L4/5 IT CTX
F2S4_170509_001_A01	L4/5 IT CTX
F2S4_170509_001_B01	L4/5 IT CTX
F2S4_170509_001_C01	L4/5 IT CTX
F2S4_170509_001_D01	L2/3 IT CTX-1
F2S4_170509_001_E01	L4/5 IT CTX
F2S4_170509_001_F01	L4/5 IT CTX
F2S4_170509_001_G01	L4/5 IT CTX
F2S4_170509_001_H01	L4/5 IT CTX
F2S4_170509_002_A01	L4/5 IT CTX
F2S4_170509_002_B01	L4/5 IT CTX
F2S4_170509_002_C01	L2/3 IT CTX-1
F2S4_170509_002_D01	L4/5 IT CTX
F2S4_170509_002_E01	L4/5 IT CTX
F2S4_170509_002_F01	L4/5 IT CTX
F2S4_170509_002_G01	L4/5 IT CTX
F2S4_170509_002_H01	L2/3 IT CTX-1
F2S4_170522_019_A01	L6 CT CTX
F2S4_170522_019_B01	L6 IT CTX
F2S4_170522_019_C01	L6 CT CTX
F2S4_170522_019_D01	L6 CT CTX
F2S4_170522_019_E01	L6 CT CTX
F2S4_170522_019_F01	L6 IT CTX
F2S4_170522_019_G01	L6 CT CTX
F2S4_170522_019_H01	L5 NP CTX
F2S4_170522_020_A01	L6 IT CTX
F2S4_170522_020_B01	L6 IT CTX
F2S4_170522_020_C01	L6 CT CTX
F2S4_170522_020_D01	L5 IT CTX
F2S4_170522_020_E01	L6 IT CTX
F2S4_170522_020_F01	L6 CT CTX
F2S4_170522_020_G01	L6 CT CTX
F2S4_170522_020_H01	L6 CT CTX
F2S4_170522_026_A01	L6 CT CTX
F2S4_170522_026_B01	L6 CT CTX
F2S4_170522_026_C01	L5 NP CTX
F2S4_170522_026_D01	L6 IT CTX
F2S4_170522_026_E01	L6 CT CTX
F2S4_170522_026_F01	L6 IT CTX
F2S4_170522_026_G01	L6 IT CTX
F2S4_170522_026_H01	L6 IT CTX
F2S4_170522_027_A01	L6 CT CTX
F2S4_170522_027_B01	L6 IT CTX
F2S4_170522_027_C01	L6 IT CTX
F2S4_170522_027_D01	L6 CT CTX
F2S4_170522_027_E01	L6 CT CTX
F2S4_170522_027_F01	L6 CT CTX
F2S4_170522_027_G01	L6 CT CTX
F2S4_170522_027_H01	L6 IT CTX
F2S4_170522_028_A01	L4/5 IT CTX
F2S4_170522_028_B01	L5 NP CTX
F2S4_170522_028_C01	L6 IT CTX
F2S4_170522_028_D01	L5 NP CTX
F2S4_170522_028_E01	L5 IT CTX
F2S4_170522_028_F01	L4/5 IT CTX
F2S4_170522_028_G01	L4/5 IT CTX
F2S4_170522_028_H01	L5 NP CTX
F2S4_170522_029_A01	L5 NP CTX
F2S4_170522_029_B01	L4/5 IT CTX
F2S4_170522_029_C01	L5 IT CTX
F2S4_170522_029_D01	L4/5 IT CTX
F2S4_170522_029_E01	L5 IT CTX
F2S4_170522_029_F01	L5 IT CTX
F2S4_170522_029_G01	L5 IT CTX
F2S4_170522_029_H01	L5 IT CTX
F2S4_170522_055_A01	L4/5 IT CTX
F2S4_170522_055_B01	L4/5 IT CTX
F2S4_170522_055_C01	L4/5 IT CTX
F2S4_170522_055_D01	L4/5 IT CTX
F2S4_170522_055_E01	L4/5 IT CTX
F2S4_170522_055_F01	L4/5 IT CTX
F2S4_170522_055_G01	L5 NP CTX
F2S4_170522_055_H01	L5 NP CTX
F2S4_170522_056_A01	L4/5 IT CTX
F2S4_170522_056_B01	L4/5 IT CTX
F2S4_170522_056_C01	L5 IT CTX
F2S4_170522_056_D01	L4/5 IT CTX
F2S4_170522_056_E01	L4/5 IT CTX
F2S4_170522_056_F01	L5 IT CTX
F2S4_170522_056_G01	L4/5 IT CTX
F2S4_170522_056_H01	L5 NP CTX
F2S4_170522_057_A01	L4/5 IT CTX
F2S4_170522_057_B01	L5 NP CTX
F2S4_170522_057_C01	L4/5 IT CTX
F2S4_170522_057_D01	L5 NP CTX
F2S4_170522_057_E01	L4/5 IT CTX
F2S4_170522_057_F01	L4/5 IT CTX
F2S4_170522_057_G01	L4/5 IT CTX
F2S4_170522_057_H01	L4/5 IT CTX
F2S4_170328_031_A01	L4/5 IT CTX
F2S4_170328_031_B01	L2/3 IT CTX-1
F2S4_170328_031_C01	L2/3 IT CTX-1
F2S4_170328_031_D01	L4/5 IT CTX
F2S4_170328_031_E01	L4/5 IT CTX
F2S4_170328_031_F01	L4/5 IT CTX
F2S4_170328_031_G01	L2/3 IT CTX-1
F2S4_170328_031_H01	L4/5 IT CTX
F2S4_170328_032_A01	L4/5 IT CTX
F2S4_170328_032_B01	L2/3 IT CTX-1
F2S4_170328_032_C01	L4/5 IT CTX
F2S4_170328_032_D01	L4/5 IT CTX
F2S4_170328_032_E01	L4/5 IT CTX
F2S4_170328_032_F01	L4/5 IT CTX
F2S4_170328_032_G01	L4/5 IT CTX
F2S4_170328_032_H01	L4/5 IT CTX
F2S4_170328_033_A01	L4/5 IT CTX
F2S4_170328_033_B01	L4/5 IT CTX
F2S4_170328_033_C01	L2/3 IT CTX-1
F2S4_170328_033_D01	L4/5 IT CTX
F2S4_170328_033_E01	L4/5 IT CTX
F2S4_170328_033_F01	L4/5 IT CTX
F2S4_170328_033_G01	L4/5 IT CTX
F2S4_170328_033_H01	L4/5 IT CTX
F2S4_170504_014_A01	L4/5 IT CTX
F2S4_170504_014_B01	L2/3 IT CTX-1
F2S4_170504_014_C01	L2/3 IT CTX-1
F2S4_170504_014_D01	L4/5 IT CTX
F2S4_170504_014_E01	L4/5 IT CTX
F2S4_170504_014_F01	L2/3 IT CTX-1
F2S4_170504_014_G01	L4/5 IT CTX
F2S4_170504_014_H01	L2/3 IT CTX-1
F2S4_170504_015_A01	L2/3 IT CTX-1
F2S4_170504_015_B01	L4/5 IT CTX
F2S4_170504_015_C01	L2/3 IT CTX-1
F2S4_170504_015_D01	L4/5 IT CTX
F2S4_170504_015_E01	L2/3 IT CTX-1
F2S4_170504_015_F01	L2/3 IT CTX-1
F2S4_170504_015_G01	L4/5 IT CTX
F2S4_170504_015_H01	L2/3 IT CTX-1
F2S4_170504_016_A01	L4/5 IT CTX
F2S4_170504_016_B01	L2/3 IT CTX-1
F2S4_170504_016_C01	L2/3 IT CTX-1
F2S4_170504_016_D01	L2/3 IT CTX-1
F2S4_170504_016_E01	L2/3 IT CTX-1
F2S4_170504_016_F01	L4/5 IT CTX
F2S4_170504_016_G01	L2/3 IT CTX-1
F2S4_170504_016_H01	L4/5 IT CTX
F2S4_170504_017_A01	L2/3 IT CTX-1
F2S4_170504_017_B01	L2/3 IT CTX-1
F2S4_170504_017_C01	L4/5 IT CTX
F2S4_170504_017_D01	L5 IT CTX
F2S4_170504_017_E01	L6 CT CTX
F2S4_170504_017_F01	L5 NP CTX
F2S4_170504_017_G01	L5 NP CTX
F2S4_170504_017_H01	L5 NP CTX
F2S4_170504_018_A01	L6 CT CTX
F2S4_170504_018_B01	L5 NP CTX
F2S4_170504_018_C01	L5 NP CTX
F2S4_170504_018_D01	L6 CT CTX
F2S4_170504_018_E01	L6 CT CTX
F2S4_170504_018_F01	L6 IT CTX
F2S4_170504_018_G01	L5 NP CTX
F2S4_170504_018_H01	L6 CT CTX
F2S4_170328_049_A01	L6 CT CTX
F2S4_170328_049_B01	L6 CT CTX
F2S4_170328_049_C01	L6 CT CTX
F2S4_170328_049_D01	L5 NP CTX
F2S4_170328_049_E01	L6 CT CTX
F2S4_170328_049_F01	L6 CT CTX
F2S4_170328_049_G01	L6 CT CTX
F2S4_170328_049_H01	L6 IT CTX
F2S4_170328_050_A01	L6 CT CTX
F2S4_170328_050_B01	L6 CT CTX
F2S4_170328_050_C01	L6 CT CTX
F2S4_170328_050_D01	L6b CTX
F2S4_170328_050_E01	L6 IT CTX
F2S4_170328_050_F01	L6 IT CTX
F2S4_170328_050_G01	L6 CT CTX
F2S4_170328_050_H01	L6 CT CTX
F2S4_170328_051_A01	L6b CTX
F2S4_170328_051_B01	L6 IT CTX
F2S4_170328_051_C01	L6 CT CTX
F2S4_170328_051_D01	L6 CT CTX
F2S4_170328_051_E01	L6 CT CTX
F2S4_170328_051_F01	L6 CT CTX
F2S4_170328_051_G01	L6 CT CTX
F2S4_170328_051_H01	L6 CT CTX
F2S4_170504_019_A01	L6 CT CTX
F2S4_170504_019_B01	L6 IT CTX
F2S4_170504_019_C01	L6 CT CTX
F2S4_170504_019_D01	L6 CT CTX
F2S4_170504_019_E01	L6 CT CTX
F2S4_170504_019_F01	L6b CTX
F2S4_170504_019_G01	L6 CT CTX
F2S4_170504_019_H01	L6 IT CTX
F2S4_170504_020_A01	L6 CT CTX
F2S4_170504_020_B01	L6 CT CTX
F2S4_170504_020_C01	L6 IT CTX
F2S4_170504_020_D01	L6 IT CTX
F2S4_170504_020_E01	L6 CT CTX
F2S4_170504_020_F01	L6b CTX
F2S4_170504_020_G01	L6 IT CTX
F2S4_170504_020_H01	L5 IT CTX
F2S4_170504_021_A01	L6 IT CTX
F2S4_170504_021_B01	L6 IT CTX
F2S4_170504_021_C01	L6 IT CTX
F2S4_170504_021_D01	L6 CT CTX
F2S4_170504_021_E01	L6 IT CTX
F2S4_170504_021_F01	L6 CT CTX
F2S4_170504_021_G01	L6 CT CTX
F2S4_170504_021_H01	L6 CT CTX
F2S4_170522_021_A01	L6 CT CTX
F2S4_170522_021_B01	L6 IT CTX
F2S4_170522_021_C01	L5 NP CTX
F2S4_170522_021_D01	L6 CT CTX
F2S4_170522_021_E01	L6 CT CTX
F2S4_170522_021_F01	L6 IT CTX
F2S4_170522_021_G01	L6 CT CTX
F2S4_170522_021_H01	L6 CT CTX
F2S4_170522_022_A01	L6 CT CTX
F2S4_170522_022_B01	L6 IT CTX
F2S4_170522_022_C01	L6 IT CTX
F2S4_170522_022_D01	L6 CT CTX
F2S4_170522_022_E01	L5 PT CTX
F2S4_170522_022_F01	L6 CT CTX
F2S4_170522_022_G01	L6 CT CTX
F2S4_170522_022_H01	L6 CT CTX
F2S4_170522_023_A01	L6 IT CTX
F2S4_170522_023_B01	L6 CT CTX
F2S4_170522_023_C01	L6 CT CTX
F2S4_170522_023_D01	L6 CT CTX
F2S4_170522_023_E01	L6 CT CTX
F2S4_170522_023_F01	L6 CT CTX
F2S4_170522_023_G01	L6 CT CTX
F2S4_170522_023_H01	L6 IT CTX
F2S4_170522_058_A01	L4/5 IT CTX
F2S4_170522_058_B01	L4/5 IT CTX
F2S4_170522_058_C01	L4/5 IT CTX
F2S4_170522_058_D01	L4/5 IT CTX
F2S4_170522_058_E01	L4/5 IT CTX
F2S4_170522_058_F01	L5 IT CTX
F2S4_170522_058_G01	L4/5 IT CTX
F2S4_170522_058_H01	L4/5 IT CTX
F2S4_170522_059_A01	L4/5 IT CTX
F2S4_170522_059_B01	L4/5 IT CTX
F2S4_170522_059_C01	L4/5 IT CTX
F2S4_170522_059_D01	L4/5 IT CTX
F2S4_170522_059_E01	L4/5 IT CTX
F2S4_170522_059_F01	L6 IT CTX
F2S4_170522_059_G01	L5 IT CTX
F2S4_170522_059_H01	L4/5 IT CTX
F2S4_170522_060_A01	L4/5 IT CTX
F2S4_170522_060_B01	L4/5 IT CTX
F2S4_170522_060_C01	L4/5 IT CTX
F2S4_170522_060_D01	L4/5 IT CTX
F2S4_170522_060_E01	L4/5 IT CTX
F2S4_170522_060_F01	L4/5 IT CTX
F2S4_170522_060_G01	L4/5 IT CTX
F2S4_170522_060_H01	L4/5 IT CTX
F2S4_170523_001_A01	L6 CT CTX
F2S4_170523_001_B01	L6b CTX
F2S4_170523_001_C01	L6 CT CTX
F2S4_170523_001_D01	L6 CT CTX
F2S4_170523_001_E01	L6 CT CTX
F2S4_170523_001_F01	L6 IT CTX
F2S4_170523_001_G01	L6b CTX
F2S4_170523_002_A01	L6 IT CTX
F2S4_170523_002_B01	L6 CT CTX
F2S4_170523_002_C01	L5 NP CTX
F2S4_170523_002_D01	L6 CT CTX
F2S4_170523_002_E01	L6 IT CTX
F2S4_170523_002_F01	L6 CT CTX
F2S4_170523_002_G01	L6 CT CTX
F2S4_170523_002_H01	L6 IT CTX
F2S4_170523_003_A01	L6 CT CTX
F2S4_170523_003_C01	L6 CT CTX
F2S4_170523_003_D01	L6b CTX
F2S4_170523_003_E01	L6b CTX
F2S4_170523_003_F01	L6 CT CTX
F2S4_170523_003_G01	L6b CTX
F2S4_170523_003_H01	L6 CT CTX
F2S4_170522_061_A01	L5 NP CTX
F2S4_170522_061_B01	L5 NP CTX
F2S4_170522_061_C01	L4/5 IT CTX
F2S4_170522_061_D01	L4/5 IT CTX
F2S4_170522_061_E01	L4/5 IT CTX
F2S4_170522_061_F01	L4/5 IT CTX
F2S4_170522_061_G01	L4/5 IT CTX
F2S4_170522_061_H01	L5 NP CTX
F2S4_170522_062_A01	L4/5 IT CTX
F2S4_170522_062_B01	L4/5 IT CTX
F2S4_170522_062_C01	L4/5 IT CTX
F2S4_170522_062_D01	L4/5 IT CTX
F2S4_170522_062_E01	L4/5 IT CTX
F2S4_170522_062_F01	L4/5 IT CTX
F2S4_170522_062_G01	L4/5 IT CTX
F2S4_170522_062_H01	L4/5 IT CTX
F2S4_170522_063_A01	L4/5 IT CTX
F2S4_170522_063_B01	L4/5 IT CTX
F2S4_170522_063_C01	L4/5 IT CTX
F2S4_170522_063_D01	L4/5 IT CTX
F2S4_170522_063_E01	L5 IT CTX
F2S4_170522_063_F01	L4/5 IT CTX
F2S4_170522_063_G01	L4/5 IT CTX
F2S4_170522_063_H01	L4/5 IT CTX
F2S4_170523_004_A01	L6 IT CTX
F2S4_170523_004_B01	L6 CT CTX
F2S4_170523_004_D01	L6 CT CTX
F2S4_170523_004_E01	L6 IT CTX
F2S4_170523_004_F01	L6 CT CTX
F2S4_170523_004_G01	L6 CT CTX
F2S4_170523_004_H01	L6 CT CTX
F2S4_170523_005_A01	L6 CT CTX
F2S4_170523_005_B01	L6 CT CTX
F2S4_170523_005_C01	L6 IT CTX
F2S4_170523_005_D01	L6 CT CTX
F2S4_170523_005_E01	L6 CT CTX
F2S4_170523_005_F01	L6 IT CTX
F2S4_170523_005_G01	L6 CT CTX
F2S4_170523_005_H01	L6 IT CTX
F2S4_170523_006_B01	L6 CT CTX
F2S4_170523_006_C01	L6 CT CTX
F2S4_170523_006_D01	L5 NP CTX
F2S4_170523_006_E01	L6 CT CTX
F2S4_170523_006_F01	L5 NP CTX
F2S4_170523_006_G01	L6 CT CTX
F2S4_170523_006_H01	L6 CT CTX
F2S4_170505_004_A01	L2/3 IT CTX-1
F2S4_170505_004_B01	L4/5 IT CTX
F2S4_170505_004_C01	L2/3 IT CTX-1
F2S4_170505_004_D01	L4/5 IT CTX
F2S4_170505_004_E01	L4/5 IT CTX
F2S4_170505_004_F01	L2/3 IT CTX-1
F2S4_170505_004_G01	L4/5 IT CTX
F2S4_170505_004_H01	L2/3 IT CTX-1
F2S4_170505_005_A01	L2/3 IT CTX-1
F2S4_170505_005_B01	L4/5 IT CTX
F2S4_170505_005_C01	L4/5 IT CTX
F2S4_170505_005_D01	L4/5 IT CTX
F2S4_170505_005_E01	L4/5 IT CTX
F2S4_170505_005_F01	L2/3 IT CTX-1
F2S4_170505_005_G01	L4/5 IT CTX
F2S4_170505_005_H01	L2/3 IT CTX-1
F2S4_170505_006_A01	L2/3 IT CTX-1
F2S4_170505_006_B01	L2/3 IT CTX-1
F2S4_170505_006_C01	L2/3 IT CTX-1
F2S4_170505_006_D01	L2/3 IT CTX-1
F2S4_170505_006_E01	L2/3 IT CTX-1
F2S4_170505_006_F01	L4/5 IT CTX
F2S4_170505_006_G01	L4/5 IT CTX
F2S4_170505_006_H01	L4/5 IT CTX
F2S4_170522_064_A01	L6 IT CTX
F2S4_170522_064_B01	L5 NP CTX
F2S4_170522_064_C01	L5 NP CTX
F2S4_170522_064_D01	L5 NP CTX
F2S4_170522_064_E01	L5 NP CTX
F2S4_170522_064_F01	L5 IT CTX
F2S4_170522_064_G01	L5 NP CTX
F2S4_170522_064_H01	L5 NP CTX
F2S4_170522_065_A01	L5 IT CTX
F2S4_170522_065_B01	L6 CT CTX
F2S4_170522_065_C01	L5 IT CTX
F2S4_170522_065_D01	L5 IT CTX
F2S4_170522_065_E01	L5 IT CTX
F2S4_170522_065_F01	L5 NP CTX
F2S4_170522_065_G01	L5 NP CTX
F2S4_170522_065_H01	L5 NP CTX
F2S4_170522_066_A01	L5 NP CTX
F2S4_170522_066_B01	L6 IT CTX
F2S4_170522_066_C01	L5 IT CTX
F2S4_170522_066_D01	L5 NP CTX
F2S4_170522_066_E01	L6 IT CTX
F2S4_170522_066_F01	L5 IT CTX
F2S4_170522_066_G01	L5 NP CTX
F2S4_170522_066_H01	L5 NP CTX
F2S4_170505_007_A01	L2/3 IT CTX-1
F2S4_170505_007_B01	L4/5 IT CTX
F2S4_170505_007_C01	L4/5 IT CTX
F2S4_170505_007_D01	L2/3 IT CTX-1
F2S4_170505_007_E01	L4/5 IT CTX
F2S4_170505_007_F01	L4/5 IT CTX
F2S4_170505_007_G01	L4/5 IT CTX
F2S4_170505_007_H01	L4/5 IT CTX
F2S4_170505_008_A01	L2/3 IT CTX-1
F2S4_170505_008_B01	L2/3 IT CTX-1
F2S4_170505_008_C01	L4/5 IT CTX
F2S4_170505_008_D01	L4/5 IT CTX
F2S4_170505_008_E01	L4/5 IT CTX
F2S4_170505_008_F01	L4/5 IT CTX
F2S4_170505_008_G01	L2/3 IT CTX-1
F2S4_170505_008_H01	L2/3 IT CTX-1
F2S4_170505_009_A01	L2/3 IT CTX-1
F2S4_170505_009_B01	L2/3 IT CTX-1
F2S4_170505_009_C01	L2/3 IT CTX-1
F2S4_170505_009_D01	L4/5 IT CTX
F2S4_170505_009_E01	L4/5 IT CTX
F2S4_170505_009_F01	L4/5 IT CTX
F2S4_170505_009_G01	L4/5 IT CTX
F2S4_170505_009_H01	L2/3 IT CTX-1
F2S4_170505_013_A01	L5 IT CTX
F2S4_170505_013_B01	L5 NP CTX
F2S4_170505_013_C01	L5 NP CTX
F2S4_170505_013_D01	L5 IT CTX
F2S4_170505_013_E01	L4/5 IT CTX
F2S4_170505_013_F01	L5 IT CTX
F2S4_170505_013_G01	L5 NP CTX
F2S4_170505_013_H01	L5 IT CTX
F2S4_170505_014_A01	L4/5 IT CTX
F2S4_170505_014_B01	L5 NP CTX
F2S4_170505_014_C01	L5 NP CTX
F2S4_170505_014_D01	L5 IT CTX
F2S4_170505_014_E01	L5 NP CTX
F2S4_170505_014_F01	L5 IT CTX
F2S4_170505_014_G01	L5 IT CTX
F2S4_170505_014_H01	L5 NP CTX
F2S4_170522_067_A01	L5 NP CTX
F2S4_170522_067_B01	L6 IT CTX
F2S4_170522_067_C01	L6 CT CTX
F2S4_170522_067_D01	L6 CT CTX
F2S4_170522_067_E01	L6 IT CTX
F2S4_170522_067_F01	L5 IT CTX
F2S4_170522_067_G01	L5 NP CTX
F2S4_170522_067_H01	L5 NP CTX
F2S4_170522_068_A01	L6 CT CTX
F2S4_170522_068_B01	L6 CT CTX
F2S4_170522_068_C01	L6 CT CTX
F2S4_170522_068_D01	L6 CT CTX
F2S4_170522_068_E01	L6 IT CTX
F2S4_170522_068_F01	L6 CT CTX
F2S4_170522_068_G01	L6 IT CTX
F2S4_170522_068_H01	L6 CT CTX
F2S4_170522_069_A01	L6 CT CTX
F2S4_170522_069_B01	L6 CT CTX
F2S4_170522_069_C01	L6 CT CTX
F2S4_170522_069_D01	L6 IT CTX
F2S4_170522_069_E01	L6 CT CTX
F2S4_170522_069_F01	L6 CT CTX
F2S4_170522_069_G01	L6 CT CTX
F2S4_170522_069_H01	L6 CT CTX
F2S4_170505_015_A01	L5 NP CTX
F2S4_170505_015_B01	L5 NP CTX
F2S4_170505_015_C01	L4/5 IT CTX
F2S4_170505_015_D01	L5 IT CTX
F2S4_170505_015_E01	L5 IT CTX
F2S4_170505_015_F01	L5 IT CTX
F2S4_170505_015_G01	L5 NP CTX
F2S4_170505_015_H01	L5 NP CTX
F2S4_170505_016_A01	L5 IT CTX
F2S4_170505_016_B01	L6 IT CTX
F2S4_170505_016_C01	L4/5 IT CTX
F2S4_170505_016_D01	L5 NP CTX
F2S4_170505_016_E01	L4/5 IT CTX
F2S4_170505_016_F01	L5 NP CTX
F2S4_170505_016_G01	L5 NP CTX
F2S4_170505_016_H01	L5 NP CTX
F2S4_170522_070_A01	L6 CT CTX
F2S4_170522_070_B01	L5 NP CTX
F2S4_170522_070_C01	L6 CT CTX
F2S4_170522_070_D01	L6 IT CTX
F2S4_170522_070_E01	L6 CT CTX
F2S4_170522_070_F01	L6 CT CTX
F2S4_170522_070_G01	L6 CT CTX
F2S4_170522_070_H01	L6 CT CTX
F2S4_170522_071_A01	L6 CT CTX
F2S4_170522_071_B01	L5 NP CTX
F2S4_170522_071_C01	L6 CT CTX
F2S4_170522_071_D01	L6 CT CTX
F2S4_170522_071_E01	L6 CT CTX
F2S4_170522_071_F01	L6 CT CTX
F2S4_170522_071_G01	L6 CT CTX
F2S4_170522_071_H01	L6b CTX
F2S4_170522_072_A01	L6 CT CTX
F2S4_170522_072_B01	L6 CT CTX
F2S4_170522_072_C01	L6 IT CTX
F2S4_170522_072_D01	L6 CT CTX
F2S4_170522_072_E01	L6 CT CTX
F2S4_170522_072_F01	L6 IT CTX
F2S4_170522_072_G01	L5 NP CTX
F2S4_170522_072_H01	L6 CT CTX
F2S4_170608_003_A01	L6b CTX
F2S4_170608_003_B01	L6b CTX
F2S4_170608_003_C01	L6b CTX
F2S4_170608_003_D01	L6b CTX
F2S4_170608_003_E01	L6b CTX
